49.83	97.67	97.67	79.40	79.40
56.03	95.47	95.47	96.57	96.57
78.97	97.91	97.91	97.98	97.98
57.08	94.15	94.15	93.75	93.75
58.52	96.43	96.43	96.57	96.57
50.58	81.61	81.61	86.46	86.46
49.07	78.74	78.74	84.65	84.65
52.34	90.81	90.81	87.37	87.37
83.83	99.73	99.73	99.46	99.46
45.64	90.35	90.35	88.95	88.95
49.54	81.17	81.17	86.29	86.29
52.08	93.54	93.54	88.20	88.20
48.65	91.39	91.39	88.98	88.98
60.99	96.02	96.02	97.58	97.58
86.29	100.00	100.00	99.73	99.73
56.00	93.32	93.32	89.78	89.78
58.58	92.08	92.08	90.86	90.86
59.46	87.57	87.57	88.71	88.71
54.97	91.33	91.33	90.05	90.05
39.50	85.47	85.47	94.09	94.09
81.72	99.74	99.74	99.19	99.19
36.20	91.77	91.77	99.73	99.73
40.65	86.73	86.73	94.89	94.89
37.88	98.59	98.59	96.24	96.24
23.62	74.62	74.62	80.11	80.11
38.82	83.86	83.86	79.02	79.02
62.32	99.71	99.71	99.14	99.14
35.26	90.76	90.76	91.83	91.83
37.05	96.11	96.11	89.34	89.34
33.75	82.54	82.54	76.78	76.78
31.95	83.33	83.33	79.29	79.29
54.09	99.68	99.68	99.07	99.07
84.78	85.45	85.45	85.71	85.71
50.00	99.68	99.68	99.07	99.07
53.53	84.23	84.23	83.80	83.80
48.25	87.50	87.50	86.60	86.60
45.56	85.90	85.90	84.11	84.11
41.98	94.19	94.19	88.04	88.04
79.76	91.30	91.30	91.30	91.30
40.26	89.53	89.53	83.70	83.70
50.62	77.88	77.88	88.04	88.04
44.74	87.36	87.36	82.61	82.61
53.95	87.36	87.36	83.52	83.52
50.74	98.37	98.37	97.98	97.98
75.71	100.00	100.00	99.71	99.71
45.99	92.76	92.76	93.64	93.64
51.84	92.01	92.01	94.22	94.22
49.38	92.51	92.51	93.06	93.06
50.00	90.88	90.88	93.06	93.06
53.16	89.27	89.27	88.27	88.27
92.13	100.00	100.00	99.44	99.44
51.95	85.56	85.56	86.03	86.03
51.18	94.89	94.89	94.97	94.97
49.71	97.16	97.16	94.97	94.97
49.71	93.33	93.33	96.09	96.09
56.02	97.42	97.42	70.74	70.74
90.40	74.44	74.44	73.33	73.33
52.11	83.19	83.19	70.37	70.37
58.38	97.99	97.99	72.06	72.06
50.00	96.88	96.88	70.37	70.37
50.79	96.43	96.43	70.74	70.74
42.52	97.88	97.88	96.58	96.58
74.75	97.53	97.53	97.31	97.31
29.23	89.24	89.24	96.09	96.09
45.32	96.39	96.39	96.33	96.33
38.11	83.17	83.17	98.53	98.53
39.37	85.09	85.09	95.35	95.35
67.46	77.52	77.52	91.85	91.85
84.53	98.37	98.37	98.37	98.37
66.27	78.97	78.97	91.85	91.85
66.07	78.50	78.50	91.30	91.30
65.50	77.38	77.38	92.93	92.93
64.71	76.92	76.92	92.39	92.39
44.62	92.96	92.96	84.79	84.79
89.45	100.00	100.00	91.71	91.71
41.92	98.51	98.51	98.00	98.00
47.25	91.92	91.92	90.50	90.50
49.25	99.49	99.49	99.00	99.00
46.53	100.00	100.00	91.71	91.71
43.78	99.53	99.53	57.41	57.41
90.32	99.54	99.54	58.49	58.49
40.85	97.66	97.66	56.60	56.60
47.44	99.07	99.07	57.14	57.14
41.21	93.78	93.78	53.37	53.37
39.00	91.59	91.59	53.64	53.64
52.44	44.26	44.26	51.90	51.90
86.39	91.82	91.82	93.04	93.04
31.97	65.22	65.22	76.58	76.58
53.41	49.43	49.43	55.70	55.70
53.26	57.14	57.14	58.23	58.23
41.41	67.81	67.81	60.76	60.76
54.26	84.33	84.33	28.27	28.27
76.62	99.13	99.13	34.74	34.74
60.61	86.88	86.88	29.62	29.62
54.91	97.75	97.75	33.53	33.53
50.89	97.25	97.25	33.53	33.53
49.51	86.27	86.27	29.47	29.47
68.75	83.58	83.58	83.58	83.58
86.47	100.00	100.00	99.25	99.25
57.14	83.58	83.58	83.58	83.58
54.46	80.00	80.00	83.58	83.58
60.91	86.61	86.61	82.09	82.09
56.60	81.54	81.54	79.10	79.10
64.07	81.46	81.46	64.98	64.98
79.40	76.45	76.45	22.97	22.97
61.90	83.58	83.58	65.37	65.37
64.29	77.78	77.78	65.37	65.37
62.50	83.58	83.58	65.37	65.37
52.76	94.15	94.15	94.63	94.63
68.92	86.05	86.05	98.66	98.66
87.16	99.33	99.33	99.33	99.33
57.72	97.39	97.39	98.66	98.66
64.43	98.03	98.03	99.33	99.33
58.11	98.01	98.01	98.66	98.66
59.46	96.73	96.73	98.66	98.66
48.45	64.14	64.14	37.79	37.79
72.77	91.77	91.77	51.88	51.88
53.47	66.06	66.06	33.80	33.80
54.81	60.27	60.27	31.69	31.69
51.88	70.48	70.48	37.32	37.32
44.72	73.60	73.60	46.48	46.48
82.68	85.81	85.81	84.11	84.11
82.07	95.39	95.39	96.03	96.03
71.01	91.39	91.39	94.52	94.52
75.86	100.00	100.00	99.32	99.32
69.59	96.10	96.10	98.01	98.01
65.52	100.00	100.00	99.32	99.32
44.53	93.89	93.89	92.26	92.26
68.42	94.65	94.65	95.20	95.20
46.11	86.75	86.75	92.41	92.41
49.64	96.59	96.59	98.42	98.42
46.50	87.07	87.07	66.10	66.10
40.43	88.71	88.71	66.21	66.21
67.66	88.05	88.05	88.87	88.87
84.44	93.95	93.95	92.86	92.86
63.59	86.82	86.82	89.20	89.20
68.46	84.86	84.86	89.20	89.20
36.98	91.91	100.00	91.53	100.00
57.01	88.69	88.69	89.20	89.20
38.55	99.58	99.58	99.75	99.75
74.53	99.91	99.91	99.75	99.75
31.69	95.26	95.26	99.24	99.24
44.21	97.74	97.74	99.24	99.24
38.49	99.83	99.83	99.15	99.15
36.39	99.74	99.74	99.07	99.07
64.03	90.85	90.85	17.89	17.89
89.38	99.38	99.38	20.59	20.59
62.94	91.08	91.08	18.40	18.40
62.99	95.49	95.49	16.34	16.34
58.75	98.15	98.15	20.59	20.59
50.00	91.03	91.03	18.02	18.02
61.27	100.00	100.00	51.82	51.82
94.37	100.00	100.00	51.82	51.82
62.68	100.00	100.00	51.82	51.82
62.68	100.00	100.00	51.82	51.82
60.14	100.00	100.00	51.82	51.82
50.00	98.64	98.64	51.46	51.46
60.85	98.83	98.83	98.14	98.14
92.29	100.00	100.00	99.77	99.77
61.41	99.53	99.53	98.84	98.84
59.67	99.29	99.29	98.60	98.60
56.44	99.53	99.53	98.37	98.37
46.33	99.58	99.58	98.60	98.60
46.50	99.32	99.32	98.41	98.41
93.61	100.00	100.00	66.36	66.36
45.45	89.63	89.63	97.04	97.04
47.49	99.31	99.31	98.41	98.41
34.90	99.33	99.33	98.41	98.41
31.17	99.39	99.39	98.41	98.41
50.26	88.72	88.72	95.79	95.79
81.56	97.09	97.09	96.49	96.49
45.28	91.42	91.42	96.19	96.19
55.71	86.66	86.66	84.08	84.08
52.23	83.08	83.08	84.90	84.90
49.55	92.45	92.45	99.30	99.30
50.86	96.13	96.13	81.22	81.22
74.29	96.02	96.02	99.04	99.04
46.14	97.39	97.39	81.17	81.17
55.05	93.78	93.78	81.17	81.17
45.64	96.28	96.28	89.03	89.03
44.50	92.32	92.32	86.54	86.54
36.41	95.76	95.76	96.83	96.83
71.04	98.76	98.76	99.17	99.17
32.30	96.11	99.86	91.51	80.56
40.23	93.42	93.42	97.73	97.73
36.71	92.88	92.88	92.23	92.23
36.57	90.28	90.28	92.67	92.67
51.95	99.74	99.74	72.64	72.64
83.12	90.40	90.40	90.57	90.57
47.17	86.39	86.39	80.00	80.00
50.91	89.37	89.37	83.02	83.02
47.81	93.87	93.87	80.75	80.75
42.11	94.37	94.37	81.32	81.32
37.60	99.01	99.01	99.65	99.65
70.90	96.50	96.50	99.39	99.39
33.00	99.92	99.92	99.65	99.65
38.39	99.92	99.92	99.65	99.65
36.94	99.92	99.92	99.22	99.22
40.40	20.00	20.00	20.92	20.92
55.24	98.17	98.17	96.37	96.37
83.86	90.66	90.66	88.65	88.65
48.99	95.00	95.00	92.28	92.28
56.04	92.32	92.32	92.19	92.19
55.96	94.20	94.20	94.28	94.28
51.65	91.52	91.52	92.37	92.37
56.71	95.89	87.76	93.98	100.00
89.11	96.70	87.38	84.75	100.00
51.53	96.25	89.68	94.46	100.00
52.44	93.07	85.79	66.10	100.00
46.95	96.94	89.47	94.79	98.79
43.70	98.06	88.71	94.38	100.00
50.33	99.65	99.65	84.18	84.18
75.38	95.83	95.83	90.11	90.11
40.68	89.52	89.52	88.70	88.70
53.89	88.43	88.43	94.07	94.07
47.75	94.12	94.12	93.79	93.79
47.16	91.78	91.78	92.66	92.66
63.09	90.03	90.03	89.22	89.22
92.50	96.10	96.10	95.81	95.81
59.19	96.11	96.11	94.91	94.91
69.45	87.85	87.85	93.11	93.11
63.26	91.52	91.52	93.41	93.41
62.38	95.36	95.36	92.51	92.51
51.86	85.73	90.40	59.58	90.91
73.78	98.63	98.63	60.66	60.66
41.45	83.02	76.83	60.02	74.73
42.50	93.40	93.40	59.82	59.82
45.26	21.22	21.22	14.03	14.03
37.56	59.03	59.03	41.21	41.21
42.38	99.08	99.08	94.29	94.29
79.88	96.17	96.17	45.33	45.33
35.67	94.17	94.17	92.06	92.06
50.62	96.65	96.65	44.28	44.28
33.21	84.38	84.38	39.85	39.85
26.90	83.87	83.87	37.79	37.79
34.65	99.02	99.02	98.37	98.37
75.69	100.00	100.00	99.84	99.84
33.81	97.12	97.12	99.02	99.02
34.31	95.91	95.91	95.92	95.92
35.95	81.37	81.37	82.71	82.71
32.54	88.82	88.82	95.76	95.76
50.00	97.61	97.61	97.49	97.49
81.64	97.84	97.84	99.79	99.79
44.23	98.25	98.25	99.16	99.16
50.57	99.58	99.58	99.58	99.58
40.06	99.57	99.57	98.01	98.01
39.30	96.51	96.51	97.28	97.28
39.07	96.74	79.78	98.63	84.66
76.36	100.00	100.00	99.89	99.89
51.32	63.09	63.09	64.62	64.62
43.41	98.60	89.28	98.63	80.28
44.31	66.71	66.71	64.96	64.96
33.33	84.25	84.25	75.77	75.77
42.24	91.06	91.06	95.45	95.45
78.51	100.00	100.00	99.59	99.59
39.55	91.25	91.25	90.91	90.91
51.49	95.92	95.92	96.69	96.69
40.34	95.87	95.87	96.28	96.28
36.44	95.53	95.53	96.69	96.69
39.02	100.00	89.48	95.77	84.80
82.04	100.00	100.00	99.71	99.71
35.11	99.24	90.41	95.87	83.90
36.39	99.16	89.02	95.87	85.74
31.30	99.43	92.10	95.87	82.77
28.64	64.29	64.29	59.10	59.10
49.44	99.09	99.09	98.65	98.65
79.87	100.00	100.00	99.89	99.89
47.22	99.31	99.31	98.31	98.31
52.31	99.43	99.43	98.65	98.65
42.17	99.34	99.34	99.21	99.21
34.27	94.22	94.22	93.02	93.02
43.09	99.19	99.19	16.05	16.05
73.98	99.19	99.19	16.05	16.05
35.94	100.00	100.00	16.18	16.18
48.36	97.60	97.60	16.05	16.05
37.60	99.21	99.21	16.05	16.05
31.54	96.30	96.30	15.52	15.52
45.91	84.94	53.75	83.39	54.55
63.90	92.08	92.08	90.97	90.97
47.38	99.44	57.06	85.68	57.30
46.66	92.68	56.05	90.13	59.68
49.39	40.52	40.52	38.75	38.75
43.38	92.87	57.75	90.01	59.49
55.02	83.11	83.11	82.08	82.08
85.25	98.61	98.61	95.60	95.60
56.41	86.05	86.05	94.65	94.65
61.11	76.60	76.60	84.91	84.91
55.81	98.60	98.60	94.65	94.65
51.30	97.74	97.74	94.65	94.65
63.61	99.48	99.48	95.67	95.67
85.91	100.00	100.00	99.88	99.88
65.35	96.83	96.83	96.66	96.66
66.71	100.00	100.00	99.88	99.88
62.33	100.00	100.00	99.88	99.88
64.77	85.25	85.25	95.54	95.54
53.71	91.23	91.23	92.17	92.17
88.25	94.69	94.69	93.21	93.21
50.80	92.27	92.27	93.21	93.21
55.21	92.84	92.84	93.99	93.99
55.57	90.17	90.17	93.34	93.34
53.46	86.71	86.71	94.65	94.65
54.42	97.05	97.05	95.39	95.39
85.49	100.00	100.00	99.87	99.87
50.75	96.54	96.54	96.84	96.84
56.99	96.05	96.05	96.18	96.18
52.79	95.08	95.08	96.84	96.84
48.04	94.47	94.47	96.84	96.84
53.42	82.27	82.27	83.36	83.36
83.33	98.99	98.99	99.00	99.00
50.74	84.07	84.07	82.93	82.93
53.00	98.83	98.83	96.56	96.56
46.50	88.13	88.13	96.99	96.99
43.27	83.57	83.57	81.92	81.92
41.00	97.42	97.42	78.15	78.15
71.69	100.00	100.00	81.19	81.19
35.07	89.60	89.60	80.08	80.08
39.78	88.03	88.03	82.16	82.16
37.83	81.20	81.20	74.83	74.83
35.21	92.90	92.90	82.43	82.43
43.22	99.74	99.74	98.73	98.73
77.74	100.00	100.00	99.87	99.87
42.32	99.24	99.24	98.10	98.10
41.53	99.74	99.74	98.73	98.73
42.16	98.27	98.27	97.72	97.72
38.64	99.01	99.01	97.97	97.97
36.14	95.89	95.89	88.00	88.00
74.01	100.00	100.00	99.83	99.83
39.87	61.60	61.60	51.83	51.83
35.84	63.95	63.95	47.83	47.83
38.92	61.98	61.98	57.22	57.22
37.07	63.06	63.06	58.09	58.09
40.45	87.92	87.92	86.29	86.29
66.97	95.52	95.52	79.20	79.20
38.06	89.27	89.27	86.29	86.29
39.27	91.73	91.73	86.29	86.29
33.08	92.77	92.77	87.32	87.32
30.55	92.33	92.33	86.99	86.99
32.49	99.66	99.66	98.49	98.49
62.76	100.00	100.00	99.83	99.83
31.65	99.83	99.83	98.66	98.66
35.41	99.16	99.16	98.49	98.49
32.50	99.10	99.10	98.32	98.32
24.69	99.36	99.36	98.66	98.66
38.73	97.39	97.39	95.34	95.34
77.73	100.00	100.00	99.86	99.86
42.16	88.84	88.84	92.68	92.68
47.65	95.56	95.56	99.71	99.71
34.47	97.04	97.04	93.97	93.97
33.90	96.57	96.57	94.55	94.55
39.53	96.83	96.83	94.99	94.99
79.43	98.60	98.60	97.41	97.41
38.67	85.80	85.80	94.30	94.30
43.21	95.16	95.16	94.99	94.99
40.18	95.77	95.77	94.14	94.14
39.38	95.54	95.54	93.44	93.44
37.37	95.87	95.87	48.95	48.95
78.57	91.25	91.25	51.47	51.47
32.65	94.47	94.47	45.38	45.38
36.38	93.37	93.37	50.21	50.21
30.35	87.05	87.05	42.75	42.75
34.35	89.22	89.22	42.65	42.65
35.89	81.44	81.44	48.73	48.73
73.63	90.07	90.07	54.60	54.60
37.47	79.88	79.88	47.18	47.18
39.72	75.60	75.60	39.87	39.87
31.72	76.26	76.26	51.16	51.16
32.79	83.83	83.83	51.83	51.83
36.50	97.96	97.96	98.74	98.74
80.83	99.89	99.89	99.77	99.77
33.56	95.92	95.92	97.25	97.25
39.10	98.74	98.74	98.51	98.51
37.95	98.03	98.03	97.71	97.71
33.60	97.21	97.21	37.61	37.61
71.08	88.58	88.58	30.84	30.84
87.50	87.68	87.68	88.63	88.63
66.10	89.41	89.41	84.26	84.26
68.95	90.39	90.39	88.34	88.34
62.63	88.22	88.22	85.42	85.42
54.33	89.67	89.67	85.42	85.42
47.39	100.00	100.00	70.45	70.45
77.02	100.00	100.00	89.14	89.14
44.71	99.72	99.72	88.89	88.89
50.62	99.71	99.71	88.89	88.89
46.23	100.00	100.00	70.45	70.45
47.98	100.00	100.00	70.45	70.45
37.07	85.22	85.22	47.14	47.14
68.55	96.35	96.35	50.19	50.19
40.82	67.24	67.24	37.05	37.05
39.36	75.25	75.25	43.90	43.90
38.81	98.46	98.46	48.86	48.86
38.55	89.35	89.35	45.14	45.14
50.00	89.51	89.51	79.32	79.32
74.30	96.09	96.09	95.52	95.52
46.87	84.52	84.52	75.14	75.14
48.30	77.90	77.90	78.37	78.37
38.42	71.40	71.40	67.62	67.62
33.90	85.20	85.20	76.88	76.88
41.35	92.86	92.86	47.65	47.65
84.64	97.09	97.09	47.21	47.21
38.52	94.52	94.52	47.48	47.48
47.41	92.46	92.46	47.39	47.39
39.01	95.70	95.70	47.65	47.65
35.61	94.63	94.63	47.65	47.65
26.92	93.63	93.63	84.23	84.23
80.47	100.00	100.00	95.35	95.35
30.47	98.98	98.98	95.65	95.65
28.57	96.46	96.46	94.45	94.45
24.72	82.97	82.97	92.65	92.65
22.86	87.85	87.85	94.00	94.00
38.33	98.44	98.44	97.20	97.20
80.03	94.90	94.90	43.88	43.88
35.85	91.37	91.37	98.36	98.36
40.42	96.55	96.55	97.53	97.53
37.44	96.56	96.56	97.20	97.20
34.34	92.64	92.64	96.22	96.22
56.92	87.53	87.53	54.08	54.08
86.77	90.03	90.03	54.08	54.08
50.15	88.20	88.20	54.08	54.08
58.05	91.11	91.11	54.74	54.74
58.84	90.08	90.08	54.08	54.08
58.28	90.03	90.03	54.08	54.08
59.25	89.88	89.88	87.89	87.89
85.49	100.00	100.00	99.41	99.41
55.06	89.01	89.01	86.72	86.72
58.37	89.19	89.19	87.89	87.89
57.20	92.37	92.37	91.80	91.80
56.11	91.78	91.78	87.70	87.70
54.44	97.49	97.49	82.16	82.16
84.03	96.18	96.18	79.80	79.80
58.48	84.95	84.95	76.94	76.94
59.41	94.16	94.16	79.92	79.92
59.50	98.77	98.77	78.73	78.73
58.59	91.45	91.45	78.53	78.53
58.76	85.09	85.09	31.52	31.52
79.57	75.24	75.24	37.53	37.53
52.43	82.61	82.61	30.60	30.60
61.28	67.34	67.34	30.72	30.72
56.13	70.79	70.79	30.95	30.95
59.71	66.42	66.42	31.52	31.52
81.05	90.50	90.50	82.26	82.26
69.54	95.38	95.38	84.23	84.23
78.11	81.40	81.40	83.51	83.51
80.97	87.38	87.38	84.77	84.77
77.00	89.71	89.71	84.41	84.41
77.73	89.04	89.04	81.90	81.90
79.57	95.31	95.31	96.11	96.11
91.13	99.57	99.57	98.98	98.98
77.73	93.89	93.89	95.50	95.50
79.74	91.00	91.00	95.91	95.91
75.53	92.84	92.84	96.11	96.11
77.56	88.20	88.20	86.12	86.12
73.99	84.78	84.78	65.78	65.78
90.68	95.27	95.27	67.74	67.74
72.38	86.62	86.62	65.50	65.50
72.61	84.99	84.99	66.06	66.06
68.83	88.99	88.99	66.62	66.62
70.69	84.95	84.95	65.08	65.08
51.76	94.18	94.18	86.15	86.15
83.88	100.00	100.00	99.80	99.80
46.50	95.19	95.19	88.19	88.19
49.73	74.20	74.20	75.36	75.36
53.43	96.31	96.31	86.15	86.15
51.61	99.08	99.08	86.15	86.15
40.47	89.96	89.96	86.13	86.13
73.90	99.37	99.37	99.17	99.17
41.23	97.60	97.60	90.89	90.89
45.48	91.12	91.12	87.99	87.99
38.71	79.17	79.17	82.19	82.19
35.10	84.23	84.23	86.96	86.96
46.72	98.31	98.31	97.51	97.51
90.02	100.00	100.00	99.75	99.75
49.88	97.84	97.84	97.51	97.51
47.28	96.16	96.16	95.52	95.52
50.37	97.34	97.34	96.77	96.77
50.61	97.60	97.60	97.26	97.26
58.77	98.84	98.84	97.12	97.12
91.34	100.00	100.00	99.79	99.79
59.29	99.77	99.77	98.35	98.35
57.63	98.61	98.61	97.12	97.12
58.16	100.00	100.00	98.15	98.15
55.62	99.11	99.11	97.74	97.74
71.43	98.82	98.82	87.82	87.82
90.74	100.00	100.00	99.79	99.79
68.59	98.31	98.31	98.32	98.32
69.21	98.53	98.53	98.53	98.53
54.14	96.66	96.66	97.27	97.27
55.17	96.67	96.67	97.27	97.27
70.02	95.58	95.58	95.16	95.16
96.19	99.79	99.79	99.58	99.58
44.12	98.65	98.65	94.11	94.11
74.83	99.78	99.78	95.37	95.37
69.27	99.55	99.55	94.11	94.11
38.60	94.29	94.29	94.11	94.11
50.00	96.34	96.34	96.62	96.62
77.83	100.00	100.00	99.76	99.76
47.88	96.33	96.33	96.38	96.38
50.38	90.40	90.40	94.44	94.44
59.23	98.48	98.48	95.35	95.35
53.90	98.99	98.99	94.44	94.44
50.55	97.20	97.20	96.34	96.34
81.12	100.00	100.00	99.78	99.78
38.70	95.67	95.67	96.77	96.77
48.58	89.76	89.76	96.34	96.34
45.35	98.88	98.88	96.34	96.34
47.81	90.43	90.43	96.13	96.13
47.38	94.29	94.29	91.35	91.35
74.71	91.63	91.63	90.08	90.08
38.76	98.76	98.76	90.72	90.72
49.09	91.94	91.94	92.41	92.41
48.62	98.59	98.59	90.93	90.93
42.02	98.19	98.19	90.93	90.93
36.77	96.92	96.92	26.02	26.02
72.81	97.44	97.44	27.10	27.10
33.79	98.15	98.15	26.26	26.26
48.02	98.26	98.26	26.38	26.38
33.48	98.65	98.65	26.02	26.02
31.84	80.08	80.08	22.42	22.42
30.63	76.88	76.88	28.76	28.76
76.00	96.15	96.15	24.49	24.49
25.13	97.59	97.59	38.78	38.78
40.33	91.42	91.42	23.58	23.58
35.96	94.71	94.71	22.14	22.14
34.56	95.99	95.99	22.40	22.40
59.15	97.02	97.02	95.61	95.61
88.34	100.00	100.00	99.71	99.71
55.70	80.00	80.00	92.11	92.11
34.87	98.29	98.29	90.84	90.84
66.36	88.49	88.49	94.74	94.74
64.31	81.25	81.25	94.74	94.74
58.99	97.52	97.52	97.30	97.30
86.01	96.40	96.40	96.19	96.19
55.63	97.52	97.52	97.30	97.30
57.27	96.85	96.85	96.86	96.86
54.86	97.95	97.95	97.08	97.08
51.14	96.90	96.90	97.08	97.08
40.72	97.65	97.65	78.28	78.28
84.00	99.15	99.15	88.38	88.38
43.73	73.99	73.99	78.28	78.28
44.69	97.48	97.48	78.28	78.28
36.01	97.07	97.07	78.28	78.28
39.30	97.19	97.19	78.54	78.54
58.36	98.20	98.20	96.20	96.20
88.20	99.41	99.41	77.93	77.93
60.31	93.84	93.84	93.57	93.57
57.50	94.10	94.10	93.57	93.57
48.96	96.51	96.51	93.57	93.57
52.28	94.25	94.25	95.32	95.32
54.12	91.94	91.94	91.49	91.49
88.43	98.81	98.81	98.11	98.11
45.83	93.15	93.15	95.74	95.74
52.44	97.16	97.16	96.22	96.22
51.75	95.01	95.01	94.09	94.09
43.68	87.10	87.10	88.18	88.18
37.44	58.17	58.17	16.75	16.75
63.84	100.00	100.00	89.43	89.43
29.27	62.30	62.30	17.62	17.62
31.34	67.87	67.87	18.74	18.74
41.79	39.00	39.00	40.48	40.48
31.63	66.56	66.56	18.57	18.57
55.81	95.33	95.33	28.14	28.14
74.13	94.25	94.25	28.22	28.22
43.06	89.89	89.89	27.97	27.97
54.76	92.68	92.68	28.14	28.14
48.46	96.10	96.10	28.06	28.06
41.11	99.51	99.51	29.29	29.29
69.57	100.00	100.00	99.73	99.73
91.33	100.00	100.00	99.73	99.73
69.13	99.73	99.73	99.19	99.19
72.21	100.00	100.00	99.46	99.46
63.49	100.00	100.00	99.46	99.46
63.96	100.00	100.00	99.46	99.46
57.18	98.75	98.75	99.49	99.49
87.82	100.00	100.00	99.75	99.75
58.67	98.48	98.48	98.99	98.99
61.38	95.45	95.45	94.94	94.94
51.40	98.98	98.98	97.47	97.47
51.62	99.75	99.75	99.49	99.49
62.93	95.54	95.54	93.04	93.04
82.70	100.00	100.00	98.26	98.26
57.06	96.77	96.77	93.00	93.00
60.57	93.79	93.79	91.88	91.88
52.87	95.31	95.31	93.62	93.62
52.70	94.01	94.01	86.83	86.83
40.00	90.04	85.40	96.39	95.78
81.41	99.77	99.77	99.55	99.55
35.23	85.10	85.10	96.61	96.61
43.05	91.23	91.23	97.52	97.52
37.10	92.10	92.10	97.07	97.07
37.53	91.24	91.24	96.39	96.39
58.96	92.65	92.65	97.72	97.72
91.28	100.00	100.00	99.74	99.74
59.90	93.55	93.55	95.29	95.29
62.18	97.72	97.72	97.77	97.77
60.98	99.48	99.48	96.03	96.03
60.88	99.21	99.21	95.78	95.78
34.81	93.10	93.10	33.30	33.30
71.16	97.62	97.62	34.66	34.66
35.73	95.65	95.65	33.93	33.93
38.92	97.03	97.03	34.35	34.35
32.70	95.76	95.76	32.88	32.88
30.97	97.66	97.66	34.35	34.35
66.02	86.99	86.99	66.94	66.94
86.76	99.02	99.02	66.78	66.78
68.22	98.54	98.54	66.45	66.45
69.88	89.38	89.38	65.96	65.96
66.59	97.61	97.61	67.43	67.43
64.30	98.79	98.79	66.78	66.78
36.88	88.22	88.22	83.90	83.90
81.11	99.38	99.38	99.69	99.69
37.02	91.97	91.97	86.69	86.69
38.65	89.90	89.90	84.83	84.83
33.69	87.71	87.71	84.83	84.83
32.76	89.39	89.39	86.69	86.69
51.23	74.35	74.35	61.04	61.04
78.25	87.34	87.34	71.21	71.21
55.56	73.24	73.24	56.28	56.28
66.67	65.78	65.78	53.25	53.25
53.51	81.47	81.47	62.77	62.77
59.85	67.27	67.27	53.90	53.90
36.74	85.95	85.95	85.08	85.08
74.15	96.91	96.91	52.13	52.13
40.99	72.67	72.67	39.36	39.36
52.94	87.10	87.10	47.34	47.34
43.42	72.06	72.06	40.43	40.43
47.21	67.15	67.15	40.43	40.43
48.05	97.87	97.87	73.56	73.56
63.41	92.20	92.20	84.41	84.41
47.57	96.69	96.69	89.15	89.15
53.10	89.79	89.79	85.42	85.42
49.63	97.10	97.10	89.15	89.15
51.13	95.59	95.59	88.14	88.14
45.93	95.00	95.00	92.89	92.89
79.82	97.75	97.75	84.17	84.17
45.07	99.53	99.53	94.67	94.67
55.56	96.43	96.43	83.40	83.40
44.57	82.81	82.81	80.00	80.00
35.34	95.75	95.75	94.22	94.22
33.51	96.20	96.20	98.35	98.35
69.92	100.00	100.00	99.89	99.89
24.77	99.00	99.00	99.45	99.45
35.15	92.74	92.74	99.56	99.56
34.55	95.12	95.12	97.80	97.80
30.30	95.85	95.85	97.91	97.91
54.37	84.39	84.39	21.91	21.91
74.83	99.31	99.31	24.53	24.53
49.03	84.56	84.56	21.91	21.91
54.35	89.25	89.25	21.91	21.91
52.83	82.95	82.95	21.74	21.74
44.94	83.06	83.06	21.91	21.91
54.48	100.00	100.00	99.66	99.66
76.63	100.00	100.00	99.66	99.66
43.10	97.88	97.88	98.63	98.63
64.24	74.55	74.55	56.70	56.70
47.59	99.63	99.63	98.97	98.97
50.17	99.64	99.64	98.97	98.97
62.72	96.54	96.54	99.56	99.56
77.51	100.00	100.00	99.78	99.78
57.31	98.21	98.21	74.91	74.91
67.61	91.68	91.68	78.81	78.81
61.25	80.12	80.12	87.34	87.34
61.60	80.48	80.48	74.54	74.54
76.53	99.68	99.68	99.68	99.68
95.47	100.00	100.00	99.68	99.68
72.03	91.67	91.67	92.26	92.26
82.70	93.23	93.23	93.23	93.23
69.87	100.00	100.00	99.68	99.68
63.34	99.67	99.67	99.68	99.68
57.89	84.02	84.02	91.00	91.00
89.29	100.00	100.00	99.04	99.04
51.55	80.11	80.11	92.93	92.93
59.62	81.48	81.48	84.89	84.89
55.31	83.95	83.95	84.57	84.57
51.86	86.98	86.98	89.07	89.07
46.18	96.52	96.52	83.78	83.78
79.47	100.00	100.00	99.71	99.71
41.55	93.99	93.99	88.79	88.79
51.22	93.05	93.05	84.66	84.66
53.79	94.97	94.97	85.55	85.55
52.05	97.27	97.27	85.84	85.84
42.73	98.23	98.23	97.65	97.65
66.87	93.02	93.02	71.30	71.30
44.64	99.11	99.11	97.95	97.95
46.15	98.62	98.62	83.58	83.58
41.19	100.00	100.00	97.95	97.95
30.86	86.22	86.22	98.83	98.83
63.78	83.29	83.29	92.80	92.80
87.09	90.96	90.96	53.46	53.46
65.65	77.17	77.17	52.04	52.04
69.31	86.32	86.32	53.64	53.64
59.59	85.42	85.42	96.83	96.83
60.82	79.20	79.20	90.78	90.78
41.73	76.02	76.02	20.06	20.06
58.64	99.35	99.35	23.55	23.55
35.43	78.29	78.29	18.31	18.31
40.13	85.14	85.14	21.80	21.80
32.00	81.11	81.11	89.70	89.70
38.13	74.58	74.58	19.77	19.77
57.85	68.02	68.02	76.39	76.39
68.55	78.25	78.25	78.36	78.36
53.50	66.76	66.76	76.72	76.72
